feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
4.4118,0.1723,2.3397,3.5662,4.2205,0.7814,5.875,3.2219,5.9999,2.62,5.2356,9.4022
5.5977,2.7015,5.8334,0.5212,0.3534,5.327,5.8145,3.1646,1.0154,5.1812,2.4976,14.2945
4.0336,2.6009,4.0984,6.2704,0.2768,3.7551,3.1852,3.1956,3.1121,3.3144,0.5753,16.9246
5.2125,2.9653,0.0508,3.4508,4.1227,2.6483,1.928,4.9433,5.1816,2.725,5.2657,10.0631
4.4604,3.2082,3.7608,1.7893,2.919,0.7871,0.9811,4.6237,0.0946,2.8902,2.1879,15.5237
0.3921,4.9667,1.795,1.1239,1.2907,5.4056,2.3354,0.0599,3.0019,6.1994,2.6435,9.4606
3.8915,1.281,3.4342,6.1745,5.7803,2.6631,4.1251,2.5958,5.6291,0.5195,3.7603,13.6517
0.8818,3.3543,4.8734,4.2835,4.822,1.1561,2.6562,4.8637,3.2758,3.4662,6.1617,12.1449
3.2484,1.6968,2.7138,4.8986,6.1535,2.5264,4.8585,5.6039,4.9009,3.1564,4.6032,9.0891
3.1349,1.338,6.0389,1.4083,2.3237,0.5588,2.6793,3.741,4.0066,0.7171,4.1161,12.3874
0.7762,1.0431,1.1289,0.2601,0.8959,4.655,4.7538,3.4163,3.4293,1.0002,0.5474,2.6305
6.0913,1.4681,0.3372,1.2551,2.9106,5.0437,0.2677,1.4722,3.4711,4.512,4.8499,7.511
6.1685,2.9023,1.5725,5.7112,0.8,4.5628,4.7879,5.7128,3.6772,3.8493,2.4096,14.1393
5.967,4.4245,1.9523,5.7324,5.5037,5.1505,1.0681,2.4115,5.7335,4.8019,5.3204,15.7781
3.36,5.186,2.5179,5.5622,2.1359,6.0963,5.179,1.7143,5.8186,4.9028,0.2144,15.7739
3.5306,1.5255,1.0344,1.5906,4.2105,1.7106,1.6711,3.2975,4.8135,3.7817,2.0606,8.0428
4.1085,1.5164,3.6012,0.6445,5.3479,6.1954,2.7209,4.9376,4.8795,1.0083,5.531,7.4155
2.9033,1.0089,1.7436,0.8648,3.8994,5.0561,5.3582,5.831,5.0256,5.0947,1.1242,2.3686
1.3945,2.7364,3.9746,0.9691,5.7923,2.207,4.5138,5.3608,5.2248,4.765,0.4671,6.4985
3.3816,6.087,5.485,3.7555,4.0778,4.097,0.5806,0.5719,4.1477,3.2503,2.2904,17.8245
1.0268,5.5281,5.0027,6.1941,3.389,2.199,3.1716,5.4874,2.2599,1.7512,5.9972,18.9026
3.676,5.1279,3.7566,1.746,2.1989,2.6779,2.0151,5.3413,6.0975,5.2787,2.2998,15.7086
1.3564,3.9871,3.3192,1.6967,5.8895,5.055,3.3514,3.6116,0.2336,2.0922,2.6401,10.2282
3.0685,0.5957,5.1054,4.8399,3.3617,3.402,2.1512,3.3769,4.1603,4.2774,0.9589,12.7031
2.2387,4.9192,1.1069,0.1992,4.8346,0.0857,2.7196,5.3829,0.5086,0.1103,6.0001,7.2454
4.3878,5.4855,3.774,0.6873,6.1672,1.4898,3.8314,0.2131,6.1451,5.963,4.6653,13.3148
0.1335,4.4714,1.8867,6.1169,1.1239,6.1805,3.3691,4.7724,0.091,4.628,1.8406,12.5242
0.2605,3.9698,5.0347,0.6157,4.5688,2.6554,2.5171,3.8288,1.9041,6.1066,2.8791,10.3067
1.0337,3.8811,5.1034,3.3114,1.1224,0.2432,3.3907,3.5664,0.8829,4.6769,0.2006,13.6581
3.4723,5.9684,4.7024,2.4653,4.2323,4.9201,4.2255,2.2346,1.6928,5.6707,4.1071,14.5427
2.8751,6.0314,4.3244,4.8022,4.6218,3.6223,5.827,1.8277,3.2839,0.8002,3.3655,17.65
1.6389,0.5155,0.4786,3.7207,1.3983,2.5577,4.5832,5.2289,3.7681,3.8467,4.7413,3.5376
5.3617,2.5458,3.5087,3.0572,0.566,1.8659,3.892,5.1088,3.2471,3.6139,3.1558,13.9136
0.1453,1.8662,1.2263,3.2692,0.0206,0.0043,4.6663,4.1938,5.6889,6.0,6.1651,3.7232
2.1041,2.276,3.397,4.3273,3.2192,5.0704,3.1082,2.4249,2.2057,3.8639,3.9136,11.4852
2.2296,6.1527,0.6547,4.6739,1.8404,2.049,3.8355,2.5232,5.0028,2.775,4.6411,14.1217
2.7914,5.7104,5.7861,2.2935,6.0714,4.4953,2.6495,3.4622,1.3073,6.0286,0.0934,16.4909
1.1556,5.8403,0.1,1.0868,2.1756,0.0431,6.0829,0.8171,3.3936,0.2137,2.1277,10.1769
4.0073,4.176,3.6997,1.0434,3.0014,5.3348,3.9849,0.2936,5.5117,3.054,0.5433,12.1182
2.0994,4.9399,0.5996,2.0866,1.7929,2.9281,5.0592,3.2892,2.2002,1.3074,3.9948,10.8615
1.8446,2.0056,4.0811,5.8273,4.9989,2.004,2.8766,3.1841,1.3659,2.1334,1.6117,16.9017
5.9816,1.3941,3.5696,1.7269,0.2695,2.5175,2.5759,1.0279,1.2038,5.7387,5.0354,14.2771
3.9876,4.091,5.6976,4.3403,2.2558,3.8738,4.5439,1.2884,5.3779,5.4343,4.3212,15.7315
3.9161,4.9151,5.5014,2.1335,4.2942,5.6981,3.2873,1.2009,3.2689,1.8536,2.0282,17.6297
3.6462,3.0693,5.459,5.9146,0.3716,4.606,6.1323,2.3574,6.0829,1.433,2.9555,18.915
2.8148,0.5245,2.5454,2.6749,5.2564,2.1816,3.9599,3.1855,0.3889,4.7772,3.8653,6.6596
4.0375,1.687,1.8175,0.0951,5.0869,2.7145,4.3154,0.6018,2.3685,4.0385,2.3197,7.3612
5.9607,3.7923,5.4086,2.2844,3.1736,2.7139,5.1949,0.5012,0.4016,4.5911,1.9008,17.8542
4.6592,4.1771,5.9501,5.1265,5.1353,4.9141,0.3301,3.9061,6.1131,5.6987,0.2063,17.1006
4.2799,4.332,2.8135,4.9401,1.8038,6.2029,1.9314,2.2338,0.4009,2.2881,5.0696,19.044
5.9082,0.9229,1.1057,1.111,2.5867,3.7025,1.4243,0.2381,1.5989,3.7252,1.3211,11.5962
2.6374,5.9398,6.1699,1.2217,3.0161,5.9701,1.9593,4.1121,4.4456,0.139,3.9986,14.7669
5.1045,4.178,2.3271,1.6529,0.5654,3.2658,4.747,2.0393,0.5567,5.5307,5.4375,12.4684
5.1521,5.941,5.4065,0.5696,6.2038,4.8364,4.9214,3.9778,3.5878,1.1395,1.1507,15.9205
6.1093,5.8209,1.2787,6.0242,5.2773,3.7693,0.4953,2.7964,1.2814,2.7265,2.4316,20.3488
5.8476,3.7968,5.2905,1.2689,0.0868,5.9442,0.1929,1.7547,0.299,2.7454,4.7037,17.2725
5.8361,1.9778,2.694,1.6211,0.1147,2.033,4.7579,4.2272,1.9605,2.6813,0.7539,12.9385
0.9869,4.8602,2.9917,5.6912,5.9546,3.4059,6.0169,5.8858,4.8841,3.2859,6.1916,12.1597
5.0267,1.9381,1.5334,1.3202,3.0369,2.0836,5.999,6.179,0.4545,4.045,4.7375,9.1432
2.6645,1.8929,1.7391,4.944,5.4991,6.0671,2.4803,4.4646,3.3869,4.3109,2.2016,9.8366
1.5121,4.6604,1.1322,2.9312,0.6233,5.7385,0.9113,1.3015,4.6183,2.6008,0.6968,11.7896
5.9932,1.8386,3.1217,0.97,0.2785,0.4539,5.1403,1.4757,5.9083,5.5603,4.7136,10.9819
2.7914,2.185,1.7884,5.7601,3.3365,1.272,5.3093,1.8515,1.3778,5.7988,3.748,13.3526
1.9797,6.1677,5.2342,6.0382,4.5059,2.1755,5.6596,0.5101,0.2798,0.5593,1.708,20.6603
5.7978,3.7215,2.1048,5.874,0.3492,0.9435,5.4132,5.3368,1.1117,3.0617,2.2312,18.9565
5.9955,3.9957,4.3267,5.7993,5.0625,0.4162,1.3381,1.9971,3.6267,4.0534,4.9857,19.4178
1.3531,3.3819,4.0911,4.0726,2.8704,3.1164,5.1417,2.6558,4.6591,5.2108,1.0916,11.5617
5.4724,5.0663,0.3057,4.5631,4.4615,5.961,4.9523,4.3995,2.2757,0.7848,1.9966,14.7409
1.6044,0.2052,6.101,2.0888,0.454,0.6439,5.7607,4.8,2.7312,5.2959,3.6398,8.3972
1.8587,5.1379,1.685,4.5049,1.8609,2.6697,3.2433,5.0981,3.1966,1.2437,4.1905,13.4717
0.4657,2.5385,0.4499,2.1234,2.5758,3.5298,6.2588,1.7862,2.1064,0.4584,3.5055,7.3241
3.084,3.6462,3.9121,3.3429,5.9994,1.8669,1.7135,5.0033,5.3113,5.3184,2.3395,13.6185
1.603,0.9974,1.9824,3.749,0.927,4.9658,0.6493,2.8368,5.3822,0.936,6.2406,8.5833
4.4701,2.4931,3.381,5.1653,1.4965,5.4361,3.7395,5.4586,2.5938,2.9349,3.554,14.5716
3.0262,4.3793,2.0154,3.8555,2.4773,3.6495,1.673,2.9059,3.7154,2.2781,0.2267,14.965
5.4827,5.7082,3.5951,1.5237,0.9191,4.224,4.9713,0.9985,2.6767,4.9063,4.2433,14.7556
2.6234,5.1084,1.6626,2.1584,5.1612,4.7126,1.3146,1.0756,5.2101,1.9896,2.7163,11.9472
2.829,0.3868,5.873,1.3083,5.2724,4.1176,4.7789,5.1494,3.7752,0.9946,0.2237,6.9737
2.8897,4.7284,0.538,2.1846,5.7674,5.1121,5.5334,3.0941,6.0344,3.9429,2.1803,8.3859
2.0149,4.5733,2.5581,4.7583,5.624,1.5932,2.2716,3.1191,4.8942,5.6018,1.5459,14.2139
2.7988,0.0602,4.6812,4.5008,0.0119,4.984,2.8488,4.3196,5.7476,1.228,4.6627,9.7852
2.941,2.0887,5.1343,3.6822,3.5644,6.0074,2.0843,5.0483,5.6951,2.6931,5.8778,12.3841
1.9309,1.2491,4.9351,5.626,0.2206,1.2363,1.5855,5.1624,1.9702,0.8849,5.6404,15.965
0.3669,0.7727,6.0408,0.3848,3.9664,2.2394,3.1009,1.3594,5.4812,1.3893,0.1415,8.8656
4.0779,3.5693,2.4055,3.8459,3.4699,4.2156,3.0113,0.2243,1.1552,6.108,3.7822,13.4632
4.1067,3.1184,1.9086,2.8577,2.4913,1.4888,2.0665,4.6043,4.2255,0.5641,6.2019,12.8365
5.6605,0.6547,0.2346,1.8045,1.2923,3.4551,4.7221,3.1267,5.2067,6.2375,3.588,6.7487
3.0888,5.1047,5.1145,1.0736,4.5421,2.0059,5.481,4.9508,4.445,3.5785,3.0478,11.1426
3.2299,5.0557,1.4752,3.6459,3.1451,5.4874,1.3754,2.3639,0.7133,2.2882,5.8836,15.2761
1.0017,0.8138,1.2653,0.2648,5.5148,5.8124,3.1231,4.0562,0.3038,4.8768,5.2563,-0.1637
1.1314,5.9321,0.7243,2.7154,3.2992,1.4883,2.3546,4.3373,0.5095,1.5888,1.1951,13.5407
1.4384,4.1779,6.1105,5.947,1.409,2.2627,3.4658,4.6788,0.8156,2.4749,5.4252,18.5826
3.2942,2.0128,4.7643,2.5329,4.3347,4.5471,6.1156,2.5591,3.3498,2.7277,2.7717,11.7187
4.1367,2.141,3.8443,1.9525,3.9798,4.7821,0.9477,6.028,3.4756,4.2374,3.7322,9.5093
0.7546,2.1509,6.0967,6.0531,6.1649,2.0738,4.4301,0.0594,5.8956,0.3756,5.8239,14.8537
3.4008,2.9113,4.8228,3.472,0.9161,2.1375,4.5182,3.0691,1.8643,1.7867,5.5019,16.7285
1.3462,1.7301,1.2443,4.4999,4.8922,1.9587,4.4247,1.2753,3.3588,5.4518,3.3713,7.9283
5.7754,0.3129,2.7057,5.3531,5.2539,3.6064,4.557,4.6612,2.054,3.7211,5.0058,10.0436
4.2748,4.0859,2.0746,4.718,1.1574,0.7079,2.9755,5.7818,1.0621,1.1424,1.444,19.2442
0.4338,4.0406,0.7951,5.8057,0.7672,6.0542,3.2667,1.3516,1.323,4.7141,2.3473,13.3487
2.6817,5.5148,0.2255,1.1643,0.8997,5.4335,1.5517,2.142,0.6407,6.2177,5.294,10.8324
2.4881,0.0906,4.8085,2.2616,4.467,3.4283,3.994,1.076,3.5947,5.8106,3.0721,7.6928
4.9341,3.9466,0.4436,4.073,3.4458,2.9716,0.699,0.9932,1.9732,5.6681,1.4544,16.145
4.4715,4.8475,2.3375,0.9823,0.8026,4.8317,1.1591,6.0435,0.3311,3.1065,0.2684,14.1096
4.7449,2.7979,0.6096,4.5435,4.5099,4.8349,1.2501,1.3679,3.7683,2.5842,1.1747,13.6484
3.4984,2.648,2.2906,3.9353,1.4183,3.1061,3.9619,2.8203,1.402,3.902,3.4514,13.059
0.3177,5.3923,2.8246,5.8709,3.504,2.7701,1.2225,3.6996,1.5839,2.4115,1.1621,17.3093
3.0872,1.8909,0.1647,3.4219,0.1289,1.715,2.8222,1.9608,1.6993,4.2504,1.1322,11.8043
2.0058,4.1021,0.028,1.4615,3.7096,4.3063,3.7608,2.3835,0.2033,0.325,4.5145,6.0047
3.1372,4.6901,4.1853,2.8701,1.1238,3.1907,0.7198,6.1087,4.9218,0.7728,4.2962,14.7656
0.5039,4.4896,2.6621,3.4279,5.6535,5.584,5.5432,4.803,2.4248,0.0133,5.2108,7.7977
3.1638,0.6415,4.0766,0.4053,4.0734,4.4395,4.8629,1.3033,4.8881,1.0572,1.0862,7.3325
4.5233,4.0829,6.0533,2.9353,3.9901,0.1504,2.6805,5.7788,1.7438,3.6939,1.3436,18.2048
0.6019,1.3993,6.0333,5.3031,1.7243,3.1539,0.9666,5.4781,6.0491,2.2948,4.7711,14.0958
3.8819,5.0205,2.1546,5.0681,0.3704,5.5985,1.5539,5.4112,5.9223,1.3145,1.2995,17.9118
4.0748,3.2948,0.5821,0.1768,4.5898,4.8939,0.4845,2.9029,0.2244,1.4667,1.8613,8.8894
1.2713,1.2525,3.8271,3.5932,0.4571,4.4335,1.4129,1.9772,3.8402,2.0897,0.5772,12.2805
0.4474,4.1495,5.5369,4.869,5.2265,4.4024,2.5879,4.8503,2.8234,1.364,5.5401,13.3061
0.2733,5.6318,0.966,5.6852,5.6723,4.2123,6.0289,0.3612,0.6915,3.5311,2.5587,11.9466
5.3571,4.1332,5.2719,5.7701,2.3057,4.2447,5.0959,5.5444,0.9173,0.9763,1.901,21.5027
0.1424,4.9504,4.294,5.0815,5.1116,3.3875,2.0729,1.9224,2.7254,2.085,0.5191,17.0783
6.063,0.2849,1.9865,2.6198,4.4477,2.1796,2.1664,1.9911,0.6677,3.5431,0.939,13.848
2.4524,4.0088,3.4317,2.4056,1.421,2.3834,0.9915,2.7417,1.8456,5.5109,4.0749,14.6152
0.7821,4.2536,0.7143,3.0314,3.2241,0.075,0.0064,0.4058,3.754,0.2757,4.379,7.8078
0.318,2.3777,4.0836,2.7414,0.1418,5.3288,2.5028,4.2133,1.566,1.4059,3.9831,9.7947
4.385,3.6107,0.6757,0.4622,1.8393,0.2761,1.599,1.5525,2.1431,1.9351,5.5198,13.2344
4.9047,2.3974,3.479,3.8223,2.6196,1.5044,6.1636,1.4599,4.5193,0.5733,4.3668,15.5739
2.3564,5.7628,4.317,5.2151,3.4315,0.8868,4.0749,5.5266,5.282,1.8561,4.451,15.5713
5.5027,1.384,6.2164,3.3318,5.0596,3.1751,4.5815,2.3502,5.0438,5.4268,6.0996,13.5655
5.3947,0.0652,1.8278,0.8443,2.5866,4.0031,1.8602,3.2886,0.7881,5.7311,4.6648,7.6236
6.2369,1.9343,4.316,2.9298,4.6531,1.3185,2.2675,0.975,3.2112,6.234,2.958,16.8316
4.9506,4.3152,1.1172,2.8822,0.1013,1.1101,2.0775,2.4917,5.9186,5.9271,2.533,15.1379
0.4762,5.5312,1.1276,4.7376,0.5209,4.9029,3.6205,3.1015,3.5516,0.8784,5.0874,10.1482
1.2176,3.4991,3.1093,5.5002,4.4862,2.4913,5.5076,3.1758,0.0943,1.9136,2.3322,13.697
2.2731,0.3663,1.7154,0.6526,0.1747,5.3909,6.0852,5.4724,5.7385,5.5268,6.2248,2.2824
2.6456,3.2486,2.79,1.766,5.5744,1.1272,2.2037,6.16,0.3062,2.9332,3.6218,11.5235
5.938,0.7689,0.7335,1.7423,2.5519,0.8653,2.1736,1.421,3.4685,1.369,4.0639,12.2737
5.316,2.2294,3.9663,4.0491,5.0225,2.4838,4.39,6.1777,0.9463,0.9097,5.1582,15.06
3.0439,1.2193,6.2238,5.7095,0.8924,0.199,5.2248,1.7208,5.5255,5.2338,2.825,15.9067
0.2553,4.0006,1.4076,4.9112,0.425,0.9748,4.308,1.3992,4.7005,0.5733,6.0102,10.7997
0.6117,0.3678,3.7593,4.9464,0.5391,1.9114,3.9767,5.2298,0.1724,6.2372,6.0284,9.7024
2.3633,3.6761,5.8843,2.1482,5.1863,1.2652,3.2126,5.2183,0.8577,2.8547,5.0203,13.4461
5.2005,2.0342,1.3336,0.922,5.3568,3.1714,4.2254,4.2474,3.1469,1.3438,4.9144,6.9986
6.1849,4.6789,3.709,3.3376,1.4169,1.3679,5.6004,4.7701,0.3721,4.669,3.3646,17.5445
4.5048,5.7612,5.9246,5.5259,0.0631,4.1869,1.7948,4.4863,4.9411,4.8504,6.2391,19.1374
4.0141,6.2698,1.0755,3.278,0.8556,2.2374,5.4676,0.8362,1.5542,1.9832,0.6454,18.4388
0.174,2.3094,5.3211,3.1606,3.6716,1.1779,5.5081,6.1839,0.0611,5.8008,4.4698,8.9706
2.5438,6.2033,5.2244,0.3874,2.1253,3.5954,6.0215,1.9209,3.8712,0.3649,1.6453,16.0743
2.1947,0.8966,5.0487,0.3225,0.6165,1.2093,3.6345,0.1524,4.8562,3.3443,6.1419,8.129
5.7545,5.0926,0.8421,0.1179,2.2673,1.7992,0.8135,2.065,4.6501,2.0284,0.2133,15.2175
5.1922,3.2512,6.1325,5.3497,5.4734,4.3841,5.5401,3.3057,5.4161,2.7009,3.637,16.7729
3.8701,0.986,0.8169,0.5092,3.3833,2.8971,1.5154,4.4498,2.8892,3.069,5.7706,6.1416
4.2345,1.6027,4.35,1.8506,4.1211,3.022,1.3175,0.4503,3.6684,5.7412,3.3517,11.1866
0.3785,4.6752,1.8023,6.0992,2.5907,3.9832,4.9429,5.3989,5.6676,0.245,0.3872,10.9113
5.6966,0.7724,1.9,1.3702,1.4796,3.9372,0.4261,5.5884,3.5753,2.8724,1.1655,10.0899
0.3343,1.6219,2.435,0.8577,5.303,4.4756,3.4061,3.8487,1.8489,1.5566,4.6956,3.2623
3.0663,5.2403,0.8247,0.7621,2.4169,4.4673,2.9462,0.645,5.9967,1.6841,0.041,11.1558
2.1652,0.4265,3.8809,2.435,1.5869,2.5111,4.0214,4.2829,0.631,4.2831,0.1901,9.0961
3.0918,1.5886,4.9881,3.0939,2.1656,0.6646,4.4821,3.7146,1.7414,2.6033,4.1474,12.9811
1.4801,3.5678,2.8571,5.2965,1.3043,4.5944,1.6612,5.9307,6.0429,1.6327,0.9375,15.4952
5.3067,0.9133,4.1867,1.5296,2.4322,4.5519,0.9706,2.7438,3.8788,0.0301,3.8522,11.0468
4.2334,0.6259,2.092,1.046,5.5536,4.3597,3.6335,1.5424,5.038,4.5456,5.1537,3.8116
4.1982,1.9095,6.2712,5.1704,5.0281,2.5677,2.5987,3.0401,5.9134,3.2501,4.2429,16.2026
0.1403,5.6401,1.9232,4.0986,5.8663,1.8995,2.3982,5.857,3.8169,2.2589,2.1369,13.7677
3.5002,3.5166,4.3563,0.5448,5.8823,2.5753,6.1711,4.8693,3.4152,4.8634,4.1493,8.9321
3.8076,1.3273,1.8574,3.0404,6.2823,2.8278,2.2562,4.1104,2.3176,4.2594,2.2098,10.8028
4.008,1.6154,4.6117,3.2153,1.7036,4.9779,5.0361,0.5422,3.0664,0.7417,3.5033,13.7137
2.1746,0.6363,5.6597,1.1741,3.4081,5.6363,2.9377,1.4102,4.1648,2.4887,0.6853,10.4735
4.8475,0.4279,5.385,4.6345,4.372,2.5691,1.9815,1.4967,0.8453,4.9428,0.5408,17.4658
2.9465,6.2,2.1179,3.4164,4.6923,3.6384,5.2631,2.6069,5.5484,2.2523,4.7533,11.9123
2.3047,5.5864,1.9181,0.1273,2.3896,3.8404,2.072,3.5384,2.6852,5.304,0.7724,10.8532
0.0301,3.8943,0.3281,3.399,1.7039,4.5832,5.7845,1.3729,5.6879,3.8717,5.3877,6.3021
2.6518,0.2078,0.603,0.1397,3.5316,3.1818,0.949,3.6493,5.641,0.6905,0.5051,3.8066
1.4631,5.5725,1.8478,0.9192,1.1798,4.7139,6.228,0.0177,1.2476,0.3125,2.1814,11.5914
1.4373,0.4159,3.126,0.5068,2.3483,3.9821,1.9473,4.5583,5.2356,3.3682,2.7551,4.7111
3.3395,2.7337,5.8076,2.2612,5.2745,1.0241,1.6008,4.4213,5.5665,5.5208,4.7623,11.6275
5.8897,3.998,4.0399,0.6155,0.7181,3.7858,5.0217,5.9688,3.6117,3.5121,4.1461,11.825
0.3347,3.8099,0.6212,3.845,1.5486,3.9816,4.2515,2.6241,0.0874,4.6288,5.6828,7.172
0.0245,5.1907,1.969,5.0844,4.9116,0.8217,4.1808,0.9594,4.3102,4.8632,5.6089,9.4218
4.0245,1.6986,5.4505,5.0917,2.7284,5.9915,0.4476,4.6607,5.1891,1.9728,1.2576,17.3525
3.7905,1.8338,4.5311,0.3697,0.6419,5.8461,4.6406,5.3096,3.4084,2.5907,0.8767,9.9876
0.7672,5.6891,6.1767,5.1526,2.8729,2.9498,1.6812,3.9931,0.5896,0.6296,2.598,20.2259
0.5686,2.7675,6.2576,1.4669,2.4749,2.068,3.1974,4.302,0.2443,4.3319,3.6701,10.3201
4.4351,4.3407,5.1402,3.1589,5.2082,4.9167,3.5191,3.8068,1.5792,0.7966,2.2612,16.7616
1.319,3.4632,3.1828,0.8169,4.3409,5.757,2.6689,5.5853,5.7247,0.4279,4.3084,6.1292
5.4677,5.5529,4.1624,6.0959,4.3676,3.034,0.9241,5.4951,5.6319,1.3127,5.8948,20.4864
1.1832,2.8938,0.9474,1.6008,3.1911,6.092,5.098,3.1865,1.4862,1.4654,6.2293,7.3688
4.1764,5.1476,2.9873,0.5658,2.5123,4.6892,0.2487,5.1309,5.8217,1.8158,3.1804,12.413
5.7518,4.2125,1.4175,4.4444,4.3562,5.4528,4.7771,1.3451,6.0068,4.4313,1.6272,13.6314
2.5011,0.6112,4.6708,4.2874,3.3662,0.7916,2.681,3.028,5.2894,2.4104,0.0913,12.7304
3.5622,4.462,0.9788,4.7168,0.8675,4.4964,1.6428,0.9104,1.3494,0.1581,1.7439,17.3187
2.7435,0.5523,3.8048,2.2972,1.8553,3.8874,3.6846,4.7777,2.4931,5.3578,3.2094,7.573
5.0748,3.7028,1.588,0.0418,0.7876,5.4611,4.0802,5.3746,0.0228,3.2311,4.5231,7.6997
5.2743,5.4027,2.7182,5.5161,4.6053,1.4957,4.1526,5.4975,4.0043,2.387,3.6391,16.9884
5.698,3.4692,0.8018,4.6964,1.4133,5.7649,0.9349,0.0992,0.4646,2.1037,3.1967,17.4406
2.8568,0.6397,4.357,4.6315,4.9877,3.7123,4.0463,0.5832,5.3155,3.0408,2.7661,10.3997
3.3329,3.9913,4.2978,5.4641,3.9568,0.5153,6.1918,3.9525,2.026,4.0671,4.0283,15.1509
0.4816,3.5937,3.4681,2.0461,4.0074,5.8764,4.7344,1.1095,3.5961,0.3617,5.3007,7.4845
0.6716,4.9257,0.087,3.0878,2.0032,6.1671,1.4468,4.5818,3.1141,4.131,3.682,8.269
0.6801,3.272,4.1817,5.2137,0.2569,0.6237,4.9511,2.3841,5.7546,2.0904,3.8804,13.3483
6.0991,5.5604,4.3719,4.5231,3.5475,2.7131,0.9135,5.0443,0.416,4.9559,0.7003,20.4161
3.6617,0.8492,4.6288,3.2536,0.884,2.6391,1.6452,4.7596,6.0309,3.6088,3.9669,12.4644
0.4354,3.5877,1.4578,5.0344,1.0979,4.2322,2.6379,0.1487,5.9768,4.1955,2.1529,10.5005
4.1981,1.1994,6.0131,1.2832,0.3896,2.3283,4.9926,5.1147,4.2613,6.0895,1.8871,12.0001
2.7721,1.9699,2.7451,5.1606,5.4834,2.7165,1.8819,1.5821,5.2122,1.8744,0.4764,14.8634
5.9241,5.5909,5.906,0.2438,5.7448,3.2064,4.9604,3.4226,2.0428,1.9906,1.5208,18.6257
1.6554,5.3614,4.134,3.0195,5.3894,2.7946,4.9639,5.527,5.1944,4.1142,0.496,10.9648
1.5991,0.1555,0.323,0.0724,0.0976,0.7555,1.1993,2.0555,4.0501,4.7977,3.7475,2.3551
6.0731,4.2852,2.8363,2.3482,3.0817,3.9876,4.7683,3.7688,5.8966,5.4853,0.3509,12.5088
5.3644,6.0748,4.3283,5.8535,2.2832,4.816,3.4115,1.788,3.6979,1.2907,4.2184,21.4361
6.2758,4.6486,1.8485,2.6066,1.4637,2.3227,0.4448,1.3459,5.3165,0.3676,3.3122,17.9139
4.7443,1.8253,5.591,0.1394,3.0589,4.6472,5.6201,0.2209,3.0863,1.9975,5.5926,11.3467
3.1012,5.1302,3.6651,5.6022,2.454,1.8093,0.1839,2.4342,1.8721,1.3657,1.1699,22.8333
0.9156,4.1961,1.4353,4.7783,4.4257,4.196,5.8964,6.0747,1.063,4.8025,3.9986,8.1425
5.8988,0.5756,1.6368,4.0487,6.0844,5.6627,3.129,4.0018,0.2261,2.1866,2.0676,12.4793
5.4241,3.5288,1.4262,5.7825,6.0759,4.8353,0.6801,3.62,1.56,5.3383,5.155,14.0611
6.2159,3.5705,4.6389,2.7668,3.394,2.8836,2.4095,3.1915,1.8432,2.8122,0.7568,19.339
1.9285,4.5336,4.6412,4.405,5.6766,5.0748,4.413,1.7094,3.6853,0.2954,1.9564,14.5972
0.8186,2.9687,1.2367,1.7766,1.5554,1.4187,5.2025,6.1097,1.2549,0.2337,3.7466,8.7753
3.6445,5.935,4.794,4.1187,2.4885,0.6008,3.412,5.8536,1.8123,5.7989,1.4676,20.3573
1.3581,6.1976,1.3786,3.2598,1.938,6.2339,3.4821,4.7317,2.9572,5.5836,5.178,10.417
6.0591,5.0707,3.0671,3.1463,2.3862,3.5893,2.8945,0.5269,2.854,0.6225,1.1793,19.82
5.839,2.8289,3.5625,2.2061,3.2333,5.9636,2.7448,0.9615,5.2746,2.9817,4.8452,14.0636
4.307,1.8009,6.1382,2.0619,5.8959,6.2267,0.3542,5.4737,5.8153,3.9825,4.7798,10.8912
1.4756,1.4189,2.099,1.8386,6.1974,0.7532,1.2841,1.0253,2.9367,0.5875,3.6771,9.8213
0.3341,6.1868,5.6166,2.5979,3.3116,2.3993,0.8142,1.8678,6.0796,3.9762,5.1029,15.215
5.9269,4.209,6.1389,4.1976,4.5852,1.2784,1.0829,5.9995,3.2049,5.9486,0.0668,20.5603
3.7778,3.1369,5.4726,2.7642,2.7166,0.2266,5.366,3.7551,1.3814,5.3181,2.958,14.714
5.3172,5.7787,1.7916,0.9126,1.0281,0.2065,3.9427,5.2525,2.0036,2.2669,5.4375,14.2885
0.3325,5.3388,2.6088,5.1446,2.0376,0.0836,2.6265,0.1339,4.5846,5.5181,0.2428,13.7148
0.9514,0.4229,4.9561,3.3558,4.9961,5.2454,3.0125,0.7058,3.7231,6.0878,3.6368,7.6265
2.5176,5.8798,2.766,4.6103,1.1683,1.0824,3.2803,2.2169,5.09,2.6599,5.1796,17.0503
3.9567,6.1977,2.8273,4.2691,2.1883,2.0515,3.3935,6.2069,3.6444,4.1531,2.7393,18.0024
3.4802,0.9544,3.2976,2.0543,3.1204,0.8872,5.5974,5.0668,0.1885,2.9716,0.9729,10.2661
5.3124,3.1397,5.0394,1.2934,1.0871,0.8208,5.845,3.6463,2.265,3.674,2.4814,16.0101
4.6897,5.9951,3.2303,1.2044,0.0974,4.1499,2.6432,3.6993,5.8295,3.4478,0.3889,13.6276
3.1873,0.264,3.411,5.2654,1.1509,1.3059,5.8695,3.6382,2.4504,0.4484,4.7035,13.4367
